Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748923370,100,,Aggregated,38.800000,27.600000,10,23,33,40,70,99,140,170,290,480,480,8432,5769,10,25.935083517561143,1.4262609993238584,482.11823600013304,1644.5962998102466
1748923371,100,,Aggregated,38.900000,27.300000,10,23,33,40,71,100,140,170,290,480,480,8482,5802,10,26.045802078645856,1.4262609993238584,482.11823600013304,1644.8564017920303
1748923372,100,,Aggregated,37.900000,26.900000,10,23,33,40,71,100,140,170,290,480,480,8519,5830,10,26.021092158830303,1.4262609993238584,482.11823600013304,1649.320107993896
1748923373,100,,Aggregated,38.600000,27.200000,10,23,33,41,71,100,140,170,290,480,480,8565,5858,10,26.22096226667574,1.4262609993238584,482.11823600013304,1649.347227086982
1748923374,100,,Aggregated,37.000000,26.400000,10,23,33,41,71,100,140,170,290,480,480,8598,5879,10,26.201231038622996,1.4262609993238584,482.11823600013304,1651.3206559665039
1748923375,100,,Aggregated,38.200000,27.000000,10,23,33,41,72,100,140,180,300,480,480,8651,5915,10,26.433380805696167,1.4262609993238584,482.11823600013304,1650.7975956536816
1748923376,100,,Aggregated,38.600000,27.200000,10,23,33,41,72,100,140,180,300,480,480,8682,5940,10,26.398429437466106,1.4262609993238584,482.11823600013304,1650.326076940797
1748923377,100,,Aggregated,38.400000,26.400000,10,23,33,41,72,100,150,180,300,480,480,8726,5965,10,26.660431243190725,1.4262609993238584,482.11823600013304,1649.1233096493238
1748923378,100,,Aggregated,39.600000,27.700000,10,23,33,41,72,100,150,180,300,480,480,8769,5992,10,26.7632004537671,1.4262609993238584,482.11823600013304,1648.0626069107082
1748923379,100,,Aggregated,39.500000,27.600000,10,23,33,41,72,100,150,180,300,480,480,8812,6023,10,26.77018108807139,1.4262609993238584,482.11823600013304,1647.4028597367226
1748923380,100,,Aggregated,39.700000,27.300000,10,23,33,41,72,100,150,180,300,480,480,8852,6049,10,26.745670868852798,1.4262609993238584,482.11823600013304,1646.2967690917308
1748923381,100,,Aggregated,40.100000,27.200000,10,23,33,41,72,100,150,180,300,480,480,8884,6070,10,26.757056806628544,1.4262609993238584,482.11823600013304,1646.5780054029717
1748923382,100,,Aggregated,41.200000,27.700000,10,23,33,42,72,100,150,180,300,480,480,8923,6095,10,26.826350964932143,1.4262609993238584,482.11823600013304,1644.9528185587808
1748923383,100,,Aggregated,40.800000,27.500000,10,23,33,41,72,100,150,180,300,480,480,8962,6123,10,26.7850015450891,1.4262609993238584,482.11823600013304,1642.72305288998
1748923384,100,,Aggregated,40.600000,26.900000,10,23,33,41,72,100,150,180,290,480,480,9004,6154,10,26.758403420045074,1.4262609993238584,482.11823600013304,1638.0007774322523
1748923385,100,,Aggregated,39.700000,26.500000,10,23,33,42,72,100,150,180,290,480,480,9056,6191,10,26.8705393548018,1.4262609993238584,482.11823600013304,1633.6679549469964
1748923386,100,,Aggregated,40.100000,26.700000,10,24,33,41,72,100,150,180,290,480,480,9091,6214,10,26.832158332866065,1.4262609993238584,482.11823600013304,1630.3752062479375
1748923387,100,,Aggregated,40.900000,27.900000,10,23,33,41,72,100,150,180,290,480,480,9128,6241,10,26.79048478528503,1.4262609993238584,482.11823600013304,1631.69138913234
1748923388,100,,Aggregated,40.300000,27.400000,10,24,33,42,72,100,150,180,290,480,480,9175,6270,10,26.82615949570384,1.4262609993238584,482.11823600013304,1629.5639237057221
1748923389,100,,Aggregated,40.100000,26.800000,10,24,33,42,72,100,150,180,290,480,480,9212,6292,10,26.836605785506478,1.4262609993238584,482.11823600013304,1633.316435084672
1748923390,100,,Aggregated,39.600000,27.000000,10,24,33,42,72,100,150,180,290,480,480,9257,6320,10,26.8777789836971,1.4262609993238584,482.11823600013304,1634.0721616074322
1748923391,100,,Aggregated,41.100000,27.900000,10,24,33,42,72,100,150,180,290,480,480,9298,6350,10,26.82791332534808,1.4262609993238584,482.11823600013304,1633.5889438588945
1748923392,100,,Aggregated,40.300000,27.100000,10,23,33,41,72,100,150,180,290,480,480,9331,6375,10,26.775314687395255,1.4262609993238584,482.11823600013304,1633.19279819955
1748923393,100,,Aggregated,41.100000,27.900000,10,24,33,42,72,100,150,180,290,480,480,9378,6403,10,26.84675612263635,1.4262609993238584,482.11823600013304,1633.746214544679
1748923394,100,,Aggregated,40.900000,28.200000,10,24,33,41,72,100,150,180,290,480,480,9417,6430,10,26.814875290228635,1.4262609993238584,482.11823600013304,1633.1007751937984
1748923395,100,,Aggregated,40.900000,27.800000,10,24,33,41,72,100,150,180,290,480,480,9449,6455,10,26.8006123705242,1.4262609993238584,482.11823600013304,1631.8709916393268
1748923396,100,,Aggregated,40.800000,27.800000,10,24,33,42,72,100,150,180,290,480,480,9479,6476,10,26.889385883435246,1.4262609993238584,482.11823600013304,1634.9422934908746
1748923397,100,,Aggregated,39.400000,26.400000,10,24,33,42,73,110,150,190,310,480,480,9530,6510,10,27.134209891089604,1.4262609993238584,482.11823600013304,1638.7762854144805
1748923398,100,,Aggregated,38.700000,26.000000,10,24,34,42,73,110,150,190,310,480,480,9568,6534,10,27.23096206533099,1.4262609993238584,482.11823600013304,1639.9033235785953
1748923399,100,,Aggregated,39.600000,26.800000,10,24,34,42,73,110,150,190,310,480,480,9608,6565,10,27.20298662480088,1.4262609993238584,482.11823600013304,1639.4048709408826
1748923400,100,,Aggregated,40.100000,26.700000,10,24,33,42,73,110,150,190,310,480,480,9643,6593,10,27.148701027282684,1.4262609993238584,482.11823600013304,1643.1471533755055
1748923401,100,,Aggregated,38.500000,25.800000,10,24,33,42,73,110,150,190,310,480,480,9689,6624,10,27.180515540725334,1.4262609993238584,482.11823600013304,1642.3923005470122
1748923402,100,,Aggregated,38.400000,26.700000,10,24,33,42,73,110,150,190,310,480,480,9725,6651,10,27.149123177489816,1.4262609993238584,482.11823600013304,1642.4262210796915
1748923403,100,,Aggregated,38.400000,26.800000,10,24,33,42,73,100,150,190,310,480,480,9757,6675,10,27.1066711241253,1.4262609993238584,482.11823600013304,1639.1984216459978
1748923404,100,,Aggregated,38.900000,27.200000,10,24,34,42,73,110,150,190,310,480,480,9802,6705,10,27.184135625800018,1.4262609993238584,482.11823600013304,1637.8313609467455
1748923405,100,,Aggregated,38.200000,27.100000,10,24,34,42,73,110,150,190,310,480,480,9840,6728,10,27.173875633241206,1.4262609993238584,482.11823600013304,1638.9055894308942
1748923406,100,,Aggregated,38.200000,27.300000,10,24,34,42,73,110,150,190,310,480,480,9881,6756,10,27.163433859335626,1.4262609993238584,482.11823600013304,1639.1758931282259
1748923407,100,,Aggregated,39.100000,27.600000,10,24,34,42,73,100,150,190,310,480,480,9921,6786,10,27.15700282401886,1.4262609993238584,482.11823600013304,1634.732990625945
1748923408,100,,Aggregated,39.900000,27.800000,10,24,34,42,73,110,150,190,310,480,480,9957,6812,10,27.16918438044452,1.4262609993238584,482.11823600013304,1630.7960228984634
1748923409,100,,Aggregated,39.300000,27.300000,10,24,34,42,74,110,150,190,310,440,480,10005,6848,10,27.390692983617143,1.4262609993238584,482.11823600013304,1629.8661669165417
1748923410,100,,Aggregated,38.500000,27.600000,10,24,34,42,74,110,150,190,310,440,480,10051,6882,10,27.361779186060605,1.4262609993238584,482.11823600013304,1629.946174509999
1748923411,100,,Aggregated,39.400000,28.300000,10,24,34,42,74,110,150,190,310,440,480,10084,6904,10,27.35226400824014,1.4262609993238584,482.11823600013304,1634.2167790559301
1748923412,100,,Aggregated,40.100000,28.300000,10,24,34,42,74,110,160,190,310,440,480,10122,6931,10,27.376508389359167,1.4262609993238584,482.11823600013304,1631.7969768820392
1748923413,100,,Aggregated,40.000000,28.500000,10,24,34,42,73,110,160,190,310,440,480,10155,6959,10,27.34171019695619,1.4262609993238584,482.11823600013304,1630.403348104382
1748923414,100,,Aggregated,39.200000,27.400000,10,24,34,42,73,110,150,190,310,440,480,10202,6993,10,27.317897983639625,1.4262609993238584,482.11823600013304,1630.3610076455598
1748923415,100,,Aggregated,39.200000,27.500000,10,24,34,42,74,110,160,190,320,440,480,10238,7018,10,27.362140463673462,1.4262609993238584,482.11823600013304,1632.5454190271537
1748923416,100,,Aggregated,39.500000,28.200000,10,24,34,42,73,110,160,190,320,440,480,10287,7053,10,27.362330409846205,1.4262609993238584,482.11823600013304,1633.1979197044814
1748923417,100,,Aggregated,39.100000,28.600000,10,24,34,42,73,110,160,190,320,440,480,10324,7075,10,27.358231607524946,1.4262609993238584,482.11823600013304,1634.3889965129795
1748923418,100,,Aggregated,40.300000,29.300000,10,24,34,42,73,110,160,190,320,440,480,10371,7109,10,27.374550808320304,1.4262609993238584,482.11823600013304,1633.9259473531963
1748923419,100,,Aggregated,40.100000,29.200000,10,24,34,42,73,110,160,190,320,440,480,10402,7132,10,27.370646980877854,1.4262609993238584,482.11823600013304,1633.6409344356855
1748923420,100,,Aggregated,41.100000,29.600000,10,24,34,42,73,110,160,190,320,440,480,10434,7159,10,27.329227746989552,1.4262609993238584,482.11823600013304,1634.3477094115392
1748923421,100,,Aggregated,40.900000,29.200000,10,24,33,42,73,110,160,190,320,440,480,10471,7189,10,27.277382598232446,1.4262609993238584,482.11823600013304,1637.4841944417917
1748923422,100,,Aggregated,39.400000,28.500000,10,24,33,42,73,110,160,190,320,440,480,10515,7221,10,27.249030772714363,1.4262609993238584,482.11823600013304,1634.2258678078936
1748923423,100,,Aggregated,38.300000,27.700000,10,23,33,42,73,110,160,190,320,440,480,10556,7254,10,27.208516689379692,1.4262609993238584,482.11823600013304,1630.7221485411142
1748923424,100,,Aggregated,39.000000,28.900000,10,24,34,42,73,110,160,190,320,440,480,10591,7278,10,27.227251685496263,1.4262609993238584,482.11823600013304,1631.0099140779907
1748923425,100,,Aggregated,40.000000,29.800000,10,24,34,42,73,110,160,190,320,440,480,10639,7307,10,27.252598802057356,1.4262609993238584,482.11823600013304,1633.5818215997745
1748923426,100,,Aggregated,39.600000,29.300000,10,24,34,42,73,110,150,190,320,440,480,10677,7333,10,27.260245169531192,1.4262609993238584,482.11823600013304,1629.5416315444413
1748923427,100,,Aggregated,39.600000,28.400000,10,24,34,42,73,110,150,190,320,440,480,10718,7363,10,27.218421448132634,1.4262609993238584,482.11823600013304,1627.0599925359209
1748923428,100,,Aggregated,38.500000,28.000000,10,24,34,42,73,110,150,190,320,440,480,10761,7392,10,27.21205259038064,1.4262609993238584,482.11823600013304,1623.368367252114
1748923429,100,,Aggregated,38.900000,28.200000,10,24,34,42,73,110,160,190,320,440,480,10793,7413,10,27.245126871591303,1.4262609993238584,482.11823600013304,1623.5718521263782
1748923430,100,,Aggregated,38.500000,27.900000,10,24,33,42,73,110,160,190,320,440,480,10834,7447,10,27.182400868754677,1.4262609993238584,482.11823600013304,1623.2623223186265
1748923431,100,,Aggregated,38.500000,27.700000,10,24,33,42,72,110,150,190,320,440,480,10881,7479,10,27.14613389367595,1.4262609993238584,482.11823600013304,1621.5052844407683
1748923432,100,,Aggregated,39.600000,28.200000,10,24,33,42,72,110,150,190,320,440,480,10913,7502,10,27.115795010179593,1.4262609993238584,482.11823600013304,1621.1459726931182
1748923433,100,,Aggregated,40.000000,28.800000,10,23,33,41,72,110,150,190,320,440,480,10953,7533,10,27.08608640765889,1.4262609993238584,482.11823600013304,1622.1865242399342
1748923434,100,,Aggregated,40.300000,28.500000,10,23,33,41,72,110,150,190,320,440,480,10988,7556,10,27.06651354460226,1.4262609993238584,482.11823600013304,1623.2914088096104
1748923435,100,,Aggregated,39.700000,27.900000,10,23,33,41,72,110,150,190,310,440,480,11036,7596,10,27.014431437304598,1.4262609993238584,482.11823600013304,1619.7297027908662
1748923436,100,,Aggregated,40.100000,27.700000,10,23,33,41,72,110,150,190,310,440,480,11074,7623,10,27.020043051570305,1.4262609993238584,482.11823600013304,1617.5707061585697
1748923437,100,,Aggregated,39.400000,28.100000,10,23,33,41,72,110,150,190,310,440,480,11115,7649,10,27.043065645802013,1.4262609993238584,482.11823600013304,1620.4227620332883
1748923438,100,,Aggregated,40.200000,29.100000,10,24,33,42,72,110,150,190,310,440,480,11163,7679,10,27.109370998753946,1.4262609993238584,482.11823600013304,1623.673743617307
1748923439,100,,Aggregated,39.900000,29.100000,10,24,33,42,72,110,150,190,310,440,480,11195,7703,10,27.09192872399208,1.4262609993238584,482.11823600013304,1624.2781598928093
1748923440,100,,Aggregated,40.000000,28.800000,10,24,33,42,72,110,150,190,310,440,480,11245,7731,10,27.13688342899872,1.4262609993238584,482.11823600013304,1624.8415295686973
1748923441,100,,Aggregated,39.800000,28.800000,10,24,33,42,72,110,150,190,310,440,480,11285,7759,10,27.126831149764218,1.4262609993238584,482.11823600013304,1622.3299069561365
1748923442,100,,Aggregated,39.900000,28.700000,10,24,33,42,72,110,150,190,310,440,480,11327,7792,10,27.067256435427428,1.4262609993238584,482.11823600013304,1619.9776639886995
1748923443,100,,Aggregated,41.000000,28.300000,10,24,33,42,72,110,150,190,310,440,480,11361,7814,10,27.073193189603398,1.4262609993238584,482.11823600013304,1622.1711997183347
1748923444,100,,Aggregated,40.700000,28.100000,10,24,33,42,72,110,150,190,310,440,480,11396,7837,10,27.133373315118092,1.4262609993238584,482.11823600013304,1624.5452790452791
1748923445,100,,Aggregated,40.700000,28.400000,10,24,33,42,73,110,150,190,310,440,480,11442,7871,10,27.163581543706368,1.4262609993238584,482.11823600013304,1627.1508477538891
1748923446,100,,Aggregated,39.700000,27.600000,10,24,34,42,73,110,150,190,310,440,480,11482,7899,10,27.207113830263754,1.4262609993238584,482.11823600013304,1630.4319804912036
1748923447,100,,Aggregated,40.300000,27.700000,10,24,34,42,73,110,150,190,310,440,480,11523,7926,10,27.241890705379376,1.4262609993238584,482.11823600013304,1631.8519482773584
1748923448,100,,Aggregated,40.000000,27.100000,10,24,34,42,73,110,150,190,310,440,480,11559,7947,10,27.264064914013726,1.4262609993238584,482.11823600013304,1629.8480837442685
1748923449,100,,Aggregated,40.200000,27.300000,10,24,34,42,73,110,150,190,310,440,480,11608,7981,10,27.286113039635158,1.4262609993238584,482.11823600013304,1628.658683666437
1748923450,100,,Aggregated,40.200000,27.300000,10,24,34,42,74,110,160,190,310,440,480,11652,8008,10,27.388921393759396,1.4262609993238584,482.11823600013304,1629.7911946446961
1748923451,100,,Aggregated,40.000000,27.000000,10,24,34,42,74,110,160,190,310,440,480,11692,8034,10,27.378802415932377,1.4262609993238584,482.11823600013304,1629.0915155661992
1748923452,100,,Aggregated,40.500000,27.200000,10,24,34,42,74,110,160,190,310,440,480,11739,8072,10,27.39254673618553,1.4262609993238584,482.11823600013304,1627.2306840446374
1748923453,100,,Aggregated,40.200000,27.300000,10,24,34,42,74,110,160,190,310,440,480,11780,8098,10,27.440972265796237,1.4262609993238584,482.11823600013304,1624.3379456706282
1748923454,100,,Aggregated,40.100000,27.100000,10,24,34,42,74,110,160,190,310,440,480,11820,8130,10,27.408283024372523,1.4262609993238584,482.11823600013304,1623.7962774957698
1748923455,100,,Aggregated,40.600000,27.500000,10,24,34,42,74,110,160,190,310,440,480,11849,8153,10,27.391465692386344,1.4262609993238584,482.11823600013304,1627.2942020423664
1748923456,100,,Aggregated,42.000000,28.400000,10,24,34,42,74,110,160,190,310,440,480,11888,8181,10,27.393650321928483,1.4262609993238584,482.11823600013304,1623.8272207267833
1748923457,100,,Aggregated,41.700000,28.700000,10,24,34,42,74,110,160,200,320,440,480,11936,8210,10,27.540299987942873,1.4262609993238584,482.11823600013304,1627.3984584450402
1748923458,100,,Aggregated,40.400000,27.800000,10,24,34,42,74,110,160,200,340,440,480,11968,8234,10,27.558697505104305,1.4262609993238584,482.11823600013304,1628.6845755347595
1748923459,100,,Aggregated,41.100000,28.500000,10,24,34,42,74,110,160,200,320,440,480,12007,8262,10,27.53373338211746,1.4262609993238584,482.11823600013304,1626.0135754143416
1748923460,100,,Aggregated,40.600000,28.000000,10,24,34,42,74,110,160,200,320,440,480,12042,8285,10,27.568774424272338,1.4262609993238584,482.11823600013304,1626.1482311908321
1748923461,100,,Aggregated,40.400000,28.600000,10,24,34,42,74,110,160,200,320,440,480,12076,8316,10,27.53229247632398,1.4262609993238584,482.11823600013304,1625.7169592580324
1748923462,100,,Aggregated,39.600000,28.000000,10,24,34,42,74,110,160,200,320,440,480,12125,8346,10,27.637425546481662,1.4262609993238584,482.11823600013304,1624.0540206185567
1748923463,100,,Aggregated,38.500000,27.300000,10,24,34,43,75,110,160,200,350,500,630,12154,8362,10,27.941804767820596,1.4262609993238584,628.9181410002129,1623.7826230047722
1748923464,100,,Aggregated,38.500000,28.200000,10,24,34,43,75,110,160,200,360,540,630,12198,8396,10,28.077021082152207,1.4262609993238584,628.9181410002129,1621.9094933595673
1748923465,100,,Aggregated,39.000000,27.500000,10,24,34,43,75,110,160,200,360,540,630,12236,8426,10,28.030451234234388,1.4262609993238584,628.9181410002129,1622.402337365152
1748923466,100,,Aggregated,37.800000,26.600000,10,24,34,43,75,110,160,200,360,540,630,12285,8456,10,28.102843397076875,1.4262609993238584,628.9181410002129,1621.634757834758
1748923467,100,,Aggregated,38.100000,26.800000,10,24,34,43,75,110,160,200,360,540,630,12330,8490,10,28.077266804630387,1.4262609993238584,628.9181410002129,1623.2600162206002
1748923468,100,,Aggregated,39.200000,27.800000,10,24,34,43,75,110,160,200,360,540,630,12365,8513,10,28.057416723501127,1.4262609993238584,628.9181410002129,1624.408491710473
1748923469,100,,Aggregated,38.800000,26.800000,10,24,34,43,75,110,160,200,360,540,630,12402,8536,10,28.05424886873807,1.4262609993238584,628.9181410002129,1624.899935494275
1748923470,100,,Aggregated,39.400000,28.000000,10,24,34,43,75,110,160,200,360,540,630,12446,8568,10,28.08491394553183,1.4262609993238584,628.9181410002129,1624.325887835449
1748923471,100,,Aggregated,39.500000,27.400000,10,24,34,43,75,110,160,200,360,540,630,12480,8590,10,28.06216470217037,1.4262609993238584,628.9181410002129,1622.404326923077
1748923472,100,,Aggregated,39.700000,27.600000,10,24,34,42,75,110,160,200,360,540,630,12518,8619,10,28.015083353897673,1.4262609993238584,628.9181410002129,1621.5444959258668
1748923473,100,,Aggregated,40.400000,28.200000,10,24,34,42,75,110,160,200,360,540,630,12558,8651,10,28.00588402684263,1.4262609993238584,628.9181410002129,1620.0289855072465
1748923474,100,,Aggregated,40.100000,27.500000,10,24,34,42,75,110,160,200,360,540,630,12597,8676,10,28.01616535675878,1.4262609993238584,628.9181410002129,1616.9813447646266
1748923475,100,,Aggregated,38.900000,27.200000,10,24,34,42,75,110,160,200,360,540,630,12635,8704,10,27.988501559722035,1.4262609993238584,628.9181410002129,1620.6879303521962
1748923476,100,,Aggregated,39.700000,28.500000,10,24,34,42,75,110,160,200,360,540,630,12683,8738,10,27.99267263384759,1.4262609993238584,628.9181410002129,1619.9264369628636
1748923477,100,,Aggregated,39.500000,27.700000,10,24,34,42,74,110,160,200,360,540,630,12719,8767,10,27.951048402161394,1.4262609993238584,628.9181410002129,1619.5692271404985
1748923478,100,,Aggregated,39.300000,27.300000,10,24,34,42,74,110,160,200,360,540,630,12753,8790,10,27.933221868586976,1.4262609993238584,628.9181410002129,1617.851564337803
1748923479,100,,Aggregated,39.700000,28.200000,10,24,34,42,74,110,160,200,360,540,630,12807,8830,10,27.891643240188138,1.4262609993238584,628.9181410002129,1615.2133208401656
1748923480,100,,Aggregated,38.900000,27.600000,10,24,34,42,74,110,160,200,360,540,630,12855,8866,10,27.89753476468991,1.4262609993238584,628.9181410002129,1613.5429793854532
1748923481,100,,Aggregated,38.500000,27.700000,10,24,34,42,75,110,160,200,360,540,630,12886,8888,10,27.930758719935145,1.4262609993238584,628.9181410002129,1614.7678100263852
1748923482,100,,Aggregated,40.500000,29.400000,10,24,34,42,75,110,160,200,360,540,630,12933,8919,10,27.97713787652359,1.4262609993238584,628.9181410002129,1617.8044537230342
1748923483,100,,Aggregated,40.800000,29.800000,10,24,34,42,75,110,160,200,360,540,630,12968,8946,10,27.95064181061711,1.4262609993238584,628.9181410002129,1618.730413325108
1748923484,100,,Aggregated,40.400000,29.600000,10,24,34,42,75,110,160,200,360,540,630,13018,8982,10,27.996463322482846,1.4262609993238584,628.9181410002129,1617.5790444000615
1748923485,100,,Aggregated,41.500000,30.000000,10,24,34,42,75,110,160,200,360,540,630,13058,9014,10,27.96687520715893,1.4262609993238584,628.9181410002129,1618.1692449073364
1748923487,100,,Aggregated,40.800000,29.300000,10,24,34,42,75,110,160,200,360,540,630,13088,9040,10,27.926214752985988,1.4262609993238584,628.9181410002129,1616.6189639364304
1748923488,100,,Aggregated,42.100000,30.900000,10,24,34,42,74,110,160,200,360,540,630,13124,9067,10,27.904285461679592,1.4262609993238584,628.9181410002129,1615.8969826272478
1748923489,100,,Aggregated,40.400000,30.100000,10,24,34,42,74,110,160,200,360,540,630,13165,9101,10,27.87339155313963,1.4262609993238584,628.9181410002129,1614.8971515381693
1748923490,100,,Aggregated,40.400000,30.100000,10,24,34,42,74,110,160,200,360,540,630,13198,9123,10,27.860570060470017,1.4262609993238584,628.9181410002129,1614.9743900591
1748923491,100,,Aggregated,40.900000,30.900000,10,24,34,42,74,110,160,200,360,540,630,13239,9156,10,27.848186976515315,1.4262609993238584,628.9181410002129,1612.5813127879749
1748923492,100,,Aggregated,38.800000,29.000000,10,24,34,42,74,110,160,200,360,540,630,13273,9175,10,27.85652834476651,1.4262609993238584,628.9181410002129,1613.2208995705569
1748923493,100,,Aggregated,38.300000,28.900000,10,24,34,42,75,110,160,200,360,540,630,13320,9206,10,27.914484322753978,1.4262609993238584,628.9181410002129,1613.9813813813814
1748923494,100,,Aggregated,38.500000,28.600000,10,24,34,42,75,110,160,200,360,540,630,13352,9227,10,27.956392391483085,1.4262609993238584,628.9181410002129,1616.0471090473338
1748923495,100,,Aggregated,38.500000,28.600000,10,24,34,42,75,110,160,200,360,540,630,13384,9249,10,27.954545735884906,1.4262609993238584,628.9181410002129,1615.071054991034
1748923496,100,,Aggregated,38.200000,27.900000,10,24,34,42,75,110,160,200,360,540,630,13422,9277,10,27.94700444703361,1.4262609993238584,628.9181410002129,1613.2821487110714
1748923497,100,,Aggregated,36.600000,26.700000,10,24,34,42,74,110,160,200,360,540,630,13471,9319,10,27.901794496257498,1.4262609993238584,628.9181410002129,1611.3366490980625
1748923498,100,,Aggregated,36.300000,26.200000,10,24,34,42,74,110,160,200,360,540,630,13509,9346,10,27.880980260647405,1.4262609993238584,628.9181410002129,1612.0563328151602
1748923499,100,,Aggregated,37.800000,27.500000,10,24,34,42,74,110,160,200,360,540,630,13542,9371,10,27.89494957732143,1.4262609993238584,628.9181410002129,1612.7715994683208
1748923500,100,,Aggregated,38.200000,27.600000,10,24,34,42,74,110,160,200,360,540,630,13574,9400,10,27.87520025932554,1.4262609993238584,628.9181410002129,1610.8555326359217
1748923501,100,,Aggregated,37.300000,26.800000,10,24,34,43,75,110,160,200,360,540,630,13622,9433,10,28.017803130163536,1.4262609993238584,628.9181410002129,1610.9253413595654
1748923502,100,,Aggregated,37.200000,27.300000,10,24,34,43,75,110,160,200,360,540,630,13665,9461,10,28.118437716508115,1.4262609993238584,628.9181410002129,1611.7983168679107
1748923503,100,,Aggregated,38.300000,27.700000,10,24,34,43,75,110,160,200,360,540,630,13696,9484,10,28.10780728921454,1.4262609993238584,628.9181410002129,1611.6655227803737
1748923504,100,,Aggregated,38.800000,28.300000,10,24,34,43,75,110,160,200,360,540,630,13733,9512,10,28.087281049449007,1.4262609993238584,628.9181410002129,1610.312094953761
1748923505,100,,Aggregated,37.900000,27.900000,10,24,34,43,75,110,160,200,360,540,630,13770,9540,10,28.06690676761678,1.4262609993238584,628.9181410002129,1609.5745824255628
1748923506,100,,Aggregated,37.800000,28.500000,10,24,34,42,75,110,160,200,360,540,630,13807,9570,10,28.03057567024586,1.4262609993238584,628.9181410002129,1608.8058231331934
1748923507,100,,Aggregated,38.400000,29.000000,10,24,34,43,75,110,160,200,360,540,630,13850,9599,10,28.183796091919437,1.4262609993238584,628.9181410002129,1608.505776173285
1748923508,100,,Aggregated,38.000000,28.900000,10,24,34,43,75,110,160,200,360,540,630,13881,9625,10,28.15241386694656,1.4262609993238584,628.9181410002129,1608.3777105395866
1748923509,100,,Aggregated,38.000000,28.300000,10,24,34,43,75,110,160,200,360,540,630,13921,9652,10,28.152415736159924,1.4262609993238584,628.9181410002129,1610.5197902449536
1748923510,100,,Aggregated,37.000000,27.800000,10,24,34,43,75,110,160,200,360,540,630,13963,9688,10,28.11761557724543,1.4262609993238584,628.9181410002129,1608.39798037671
1748923511,100,,Aggregated,37.700000,27.700000,10,24,34,43,75,110,160,200,360,540,630,14003,9714,10,28.171388732848552,1.4262609993238584,628.9181410002129,1605.3748482468043
